source,target
621399,7398484
621399,1896465
621399,6790546
621399,6601052
621399,1595557
621399,655403
621399,214675
621399,10800460
621399,2000467
621399,10800465
621399,4409722
621399,10800477
621399,12478
621399,2627717
621399,7398406
621399,1455634
621399,5673876
621399,2111544
621399,5887339
621399,6987
621399,3595942
621399,71929
621399,6558528
621399,1314137
621399,1850222
621399,7521790
621399,97540
621399,3386577
621399,53792
621399,4627790
621399,1209222
621399,1851907
621399,3334819
621399,1194511
621399,1501760
621399,620775
621399,3087566
621399,620828
621399,4409300
621399,1390705
621399,35938
621399,1593001
621399,72334
621399,1217054
621399,1514472
621399,1150787
621399,2640400
621399,264956
621399,621061
621399,1505585
621399,2906009
621399,2648655
621399,3251576
621399,1513138
621399,1509430
621399,268233
621399,2655269
621399,251563
621399,1507755
621399,1157105
621399,1037693
621399,218006
621399,2420376
621399,1851718
621399,1850302
621399,2704981
621399,714387
621399,621313
621399,217725
621399,3296514
621399,797006
621399,449491
621399,9172
621399,6900799
621399,2091184
621399,2872537
621399,1516825
621399,69559
621399,1353848
621399,3223568
621399,5521579
621399,1507182
621399,1657236
621399,1525782
621399,1199084
621399,1848007
621399,4827309
621399,4558766
621399,2201188
621399,6736936
621399,4408214
621399,6631974
621399,243749
621399,3166352
621399,18007
621399,4410314
621399,2472315
621399,547861
621399,2763584
621399,1850859
621399,6584637
621399,3391892
621399,1846351
621399,4106049
621399,1858574
621399,4106194
621399,3204133
621399,2959075
621399,7398641
621399,792951
621399,6607769
621399,1512597
621399,10800573
621399,4678208
621399,97609
621399,1507844
621399,3389112
621399,649644
621399,1848033
621399,241555
621399,4196558
621399,54196
621399,1073366
621399,91757
621399,6773192
621399,4108902
621399,2254086
621399,1852873
621399,1512682
621399,242181
621399,1623996
621399,2363997
621399,1462790
621399,16047
621399,4411706
621399,621770
621399,1501966
621399,1391915
621399,1200010
621399,963534
621399,1231543
621399,1231083
621399,674088
621399,1569046
621399,674448
621399,1231700
621399,72245
621399,1314891
621399,449358
621399,10800595
621399,1603667
621399,1676214
621399,293484
621399,9622
621399,1292811
621399,2872230
621399,2869042
621399,2528413
621399,2052081
621399,1040683
621399,1507998
621399,1603630
621399,1419468
621399,1318918
621399,3225107
621399,3425762
621399,674424
621399,1288096
621399,10800632
621399,10800636
621399,661889
621399,1232189
621399,673920
621399,1488541
621399,3036495
621399,6583824
621399,28861
621399,2645559
621399,136270
621399,7398716
621399,4861336
621399,8561871
621399,611419
621399,1231966
621399,10073649
621399,1296240
621399,444686
621399,620436
621399,6607245
621399,19847
621399,681843
621399,97538
621399,72150
621399,747953
621399,4894111
621399,2661665
621399,4042594
621399,1603712
621399,674048
621399,673796
621399,674636
621399,269874
621399,6786333
621399,627280
621399,3388699
621399,2128993
621399,3406566
621399,292224
621399,268266
621399,1531257
621399,1231886
621399,118967
621399,1514434
621399,44116
621399,1612147
621399,9041949
621399,3884567
621399,1851595
621399,676965
621399,1455821
621399,5732603
621399,7398800
621399,3585101
621399,40557
621399,2958366
621399,2461170
621399,1546575
621399,3083534
621399,1343053
621399,1293501
621399,297250
621399,1510423
621399,1067444
621399,1200008
621399,1008008
621399,293241
621399,620896
621399,621786
621399,940025
621399,4000580
621399,1512681
621399,655276
621399,9330
621399,629792
621399,1956826
621399,6561252
621399,4187121
621399,4726598
4877388,8762949
2723496,645019
2723496,6927614
1322146,1012281
1322146,4954701
1322146,1867466
1322146,9411200
1322146,3500314
1322146,4391469
1322146,1779562
1322146,1678980
1322146,7387741
1322146,2183133
1322146,1742882
1322146,8946371
1322146,1444167
1322146,651178
1322146,2492150
1322146,1444109
1322146,4503137
1322146,1203155
1322146,11730
1322146,9978
1322146,10811869
1322146,1119915
1322146,10811885
1322146,117708
1322146,894299
1322146,8934511
1322146,735200
1322146,220771
1322146,293484
1322146,8862838
1322146,7561738
1322146,10811892
1322146,1302442
1322146,7481574
1322146,880717
1322146,485743
1322146,10811937
1322146,662703
7413617,449827
3416975,1014411
3416975,7298975
3416975,5425067
3416975,10812361
3416975,8790294
3416975,9328642
3416975,606227
3416975,996262
3416975,10812375
3416975,10812378
3416975,10812385
3416975,10812410
3416975,1252922
3416975,10812496
3416975,10812514
3416975,2437698
3416975,6919944
3416975,1965305
3416975,4598529
3416975,10812544
3416975,10812546
3416975,2425398
3416975,2323548
3416975,5978452
3416975,662703
3416975,1721978
3416975,197521
3416975,3309325
3416975,8549088
3416975,6927614
3416975,5906579
3416975,194869
3416975,8762949
3416975,3623
3416975,10207363
3416975,8853773
3416975,8778929
3416975,160184
3416975,5775068
7414172,662703
1189061,3309325
1189061,662703
1189061,6927614
1189061,5906579
1189061,8549088
1759888,8774130
1759888,38236
1759888,3799847
1759888,3623
1759888,8762949
1759888,197521
1759888,662703
1759888,3377437
1759888,8766445
1759888,8769221
7414985,38236
4349982,5978452
4349982,2323548
4349982,662703
4349982,197521
4349982,8762949
7417678,8778095
7417678,7417681
7417678,995660
7417678,91097
3605190,10818940
3605190,783092
3605190,1462053
142189,8549088
142189,194869
142189,5906579
142189,3309325
142189,662703
142189,45567
142189,645019
145141,8239200
145141,78316
145141,4371029
145141,8598652
145141,1471006
145141,395495
145141,395240
145141,395177
145141,395147
145141,3382351
145141,2323548
145141,82801
145141,3799847
145141,45567
145141,395415
145141,1557209
145141,2328090
145141,395016
145141,783092
467425,82801
467425,534
467425,731
467425,662703
467425,1321221
467425,8762949
467425,8769221
467425,7237329
467425,1462053
467425,116563
467425,187766
467425,7419007
467425,5978452
826524,81642
826524,726636
826524,553802
826524,2376324
826524,420367
826524,8786971
826524,725
826524,1190129
826524,1459088
826524,564
826524,8763433
826524,86027
826524,219234
826524,2663373
826524,562292
826524,127231
826524,36877
826524,55645
826524,429166
826524,36744
826524,2317968
826524,2664
7419080,8762949
7238842,8769221
7419863,662703
144108,645019
144108,45567
144108,1190129
144108,564
144108,8763433
144108,3799847
144108,38236
144108,8766445
144108,3392981
144108,8488287
144108,8774130
144108,662703
144108,1321221
144108,82801
144108,1298337
144108,8762949
144108,197521
144108,3623
144199,731
144199,5978452
144199,3309085
144199,3799847
144199,38236
144199,8766445
144199,534
144199,564
144199,645019
144199,45567
144199,3623
144199,662703
144199,82801
144199,1321221
144199,6927614
144199,5906579
144199,3309325
144199,194869
144199,8549088
144199,1462053
144199,783092
144199,187766
144199,7237329
144199,8769221
7421996,8762949
7421996,662703
7422531,174980
7422531,10828028
7422531,2681436
7422531,8767797
1104620,8843622
1104620,1227563
1104620,9194779
1104620,4077011
1104620,391529
1104620,534
1104620,731
1104620,662703
145558,10830430
145558,6927614
145558,116563
145558,3392981
145558,645019
145558,8769221
145558,187766
7423785,8766445
7306693,10830699
7306693,662703
145646,645019
145646,45567
819685,3392981
819685,197521
819685,4358453
819685,3309085
819685,564
819685,1190129
819685,645019
819685,45567
819685,5978452
819685,2323548
819685,449827
819685,662703
819685,8762949
4356266,8774130
4356266,3392981
4356266,662703
4356266,8769221
4356266,3377437
4356266,449827
4356266,8762949
1106770,3364956
1106770,4271435
1106770,449827
1106770,8811161
1106770,4560242
1106770,8774130
1106770,8762949
2290325,564
2290325,8762949
2290325,9063696
2290325,5978452
2290325,8769221
2290325,395497
2290325,1839693
2290325,10838967
7427599,3309325
7427599,6927614
146707,731
146707,2323548
146707,3309085
146707,38236
146707,8766445
146707,534
146707,8763433
146707,645019
146707,45567
146707,197521
146707,662703
146707,82801
146707,8762949
146707,1321221
146707,3377437
146707,194869
146707,3309325
146707,8549088
146707,1462053
146707,783092
146707,187766
146707,7237329
146707,116563
3611728,534
3611728,1321221
3611728,8762949
3611728,8766445
3611867,8769221
3611867,662703
3611867,8488287
3611867,9157183
3611867,1321221
3611867,1298337
3611867,8792766
3611867,4327719
3611867,8868892
3611867,8893061
3611867,8921178
3611867,6811620
3611867,1951170
147202,3392981
147202,449827
147202,645019
147202,45567
147202,662703
147528,8837693
147528,3481663
147528,265251
147528,969987
147528,55645
147528,8858972
147528,8774160
147528,8897301
147528,8798221
147528,9567611
147528,535924
147528,8897311
147528,449855
147528,10846318
147528,9086693
147528,8997801
147528,2059900
147528,92990
147528,1067444
147528,4358453
147528,9320573
147528,8766445
147528,3392981
147528,449827
147528,534
147528,564
147528,1190129
147528,8763433
147528,3623
147528,197521
147528,662703
147528,82801
147528,1321221
147528,1298337
147528,3377437
147528,8769221
147528,5906579
147528,3309325
147528,8549088
147528,6927614
147528,194869
147528,116563
147528,7237329
147528,783092
147528,187766
147528,1462053
147528,45567
147528,645019
147528,8762949
147528,8776169
147528,7330182
147528,10846340
147528,8997491
7307988,662703
1878778,7430449
1878778,5062610
1878778,4957583
1878778,10847861
1878778,7034428
1878778,2204201
1878778,10847873
1878778,6924543
1878778,8826040
1878778,10847882
1878778,8800585
1878778,2177607
1878778,2395487
1878778,7058966
1878778,441946
1878778,7430487
1878778,8825876
1878778,8826054
1878778,10847927
1878778,8816936
1878778,1028564
1878778,4985251
1878778,3623
1878778,37059
1878778,901341
1878778,8794338
1878778,8942212
1878778,1188802
1878778,449827
1878778,8860365
1878778,9089348
1878778,901098
1878778,441988
1878778,3938989
1878778,10848005
1878778,8771435
1878778,1203541
1878778,5911887
1878778,346718
1878778,8762949
1878778,4883578
1878778,5209176
1878778,8767976
1878778,8787596
1878778,8988388
1878778,9603402
1878778,7430660
7431623,662703
3914337,8762949
3914337,261769
3914337,7176147
3914337,7410029
3914337,292913
3914337,3474421
3914337,397920
3914337,4327719
3914337,14
3914337,36089
148595,449827
148595,45567
148595,1462053
148595,10854271
3609639,45567
7308668,662703
7308668,197521
2739639,38236
5423463,8794295
5423463,8769221
5423463,38236
5423463,3799847
5423463,8488287
5423463,449827
148663,534
148663,82801
148663,449827
148663,564
148663,645019
148663,45567
148663,662703
148663,3377437
148663,8769221
148663,8766445
148663,5978452
148663,2323548
148663,8762949
148663,3623
148663,197521
148663,5906579
148663,3309325
148663,194869
148663,6927614
148663,8549088
148663,187766
148663,7237329
148663,783092
148663,116563
148663,1462053
7308779,662703
7434738,564
7309341,662703
7436536,662703
22072,6612488
22072,1530945
22072,7437159
22072,10863107
22072,10863121
22072,2733187
22072,10863139
22072,10863140
22072,10863148
22072,1067448
22072,10863158
22072,4445028
22072,4694330
22072,7237329
22072,45567
22072,187766
22072,116563
22072,1462053
22072,3309085
22072,82801
22072,662703
22072,3377437
22072,3623
22072,197521
22072,8762949
22072,783092
22072,38236
22072,9097770
22072,1298337
22072,1321221
22072,645019
22072,9492412
22072,8831572
22072,2508440
22072,718903
22072,659430
22072,8814696
22072,122065
22072,8769221
22072,2832163
3616818,8865141
3616818,9155012
3616818,8766445
3616818,449827
3616818,662703
3616818,8762949
7310044,662703
3179187,10868590
3179187,7440620
3179187,2323548
3179187,8762949
3179187,414312
3618123,8762949
3618123,662703
151604,9147084
151604,92953
151604,929078
151604,5468000
151604,3368958
151604,1844090
151604,2047769
151604,1506965
151604,7441512
151604,1013952
151604,2960295
151604,69141
151604,446126
151604,1321221
151604,534
151604,662703
151604,3623
151604,197521
151604,45567
151604,645019
151604,3309325
151604,5906579
151604,3377437
151604,8769221
151604,6927614
151604,8549088
151604,194869
151604,1462053
151604,116563
151604,783092
151604,187766
151604,5978452
151604,7237329
151604,38236
151604,4111899
151604,82801
151604,8762949
478854,7237329
478854,187766
478854,116563
478854,1462053
478854,783092
478854,662703
478854,38236
478854,8762949
478854,5978452
478854,1026026
478854,1508113
478854,3364771
478854,10087006
5677563,3309325
5677563,6927614
5677563,55645
5677563,3799847
5677563,662703
5677563,731
5677563,534
5677563,3309085
5677563,82801
5677563,45567
5677563,197521
5677563,1356937
5677563,10872285
5677563,8769221
5677563,8766445
5677563,783092
5677563,1170523
5677563,9904311
5677563,3623
5677563,1462053
5677563,1517697
5677563,37059
5677563,8762949
5677563,449827
5677563,38236
152367,119100
152367,89942
152367,86732
152367,219117
152367,77811
152367,55645
152367,1452205
152367,2052504
152367,65944
152367,32379
152367,731
152367,2323548
152367,5978452
152367,1190129
152367,534
152367,8763433
152367,8762949
152367,662703
152367,5906579
152367,6927614
152367,3309325
152367,194869
152367,1462053
152367,116563
152367,187766
152367,783092
152367,45567
152367,645019
152767,7242176
152767,419381
152767,1304285
152767,420668
152767,6541133
152767,1689384
152767,9301862
152767,420435
152767,4459574
152767,14202
152767,8805918
152767,2717801
152767,8911837
152767,1233338
152767,1233275
152767,3432490
152767,5714619
152767,7443799
152767,5778871
152767,4952642
152767,953152
152767,3799847
152767,38236
152767,8766445
152767,449827
152767,3392981
152767,1190129
152767,8763433
152767,534
152767,564
152767,645019
152767,45567
152767,197521
152767,3623
152767,662703
152767,1298337
152767,82801
152767,1321221
152767,8762949
152767,3377437
152767,8769221
152767,3309325
152767,6927614
152767,5906579
152767,194869
152767,8549088
152767,7237329
152767,187766
152767,1462053
152767,116563
152767,783092
152767,2323548
152767,5978452
7444326,3623
7311332,662703
480359,3392981
480359,449827
480359,8763433
480359,564
480359,1190129
480359,534
480359,645019
480359,45567
480359,197521
480359,3623
480359,662703
480359,1298337
480359,1321221
480359,82801
480359,8769221
480359,3377437
480359,6927614
480359,3309325
480359,5906579
480359,8549088
480359,194869
480359,7237329
480359,187766
480359,116563
480359,783092
7444759,662703
7444759,10108035
1111122,3998906
1111122,10878210
1111122,10878232
1111122,731
1111122,534
1111122,8762949
1111122,3623
1111122,197521
1111122,662703
496490,31406
496490,376366
496490,376653
496490,176607
496490,3377437
496490,549496
496490,408113
496490,1331652
496490,8773597
496490,564
496490,16983
496490,154287
496490,645019
496490,4358453
496490,194869
496490,8549088
496490,6927614
496490,606584
496490,662703
496490,534
496490,38236
496490,287098
496490,998202
496490,1190129
496490,187766
496490,8766720
496490,116563
496490,8769221
496490,3309325
496490,8766445
496490,684948
496490,82801
496490,7237329
496490,1462053
496490,783092
496490,2323548
496490,5978452
496490,1194572
496490,8762949
496490,197521
496490,3623
496490,3288703
496490,8488287
496490,8774130
496490,3392981
496490,592122
496490,1437659
496490,449827
7446454,8924660
482069,8763433
482069,534
482069,662703
482069,1462053
482069,187766
7312520,662703
7336234,8762949
7336234,8769221
7336234,534
7336234,8766445
3623974,8765333
3623974,8762949
402315,2188212
402315,294779
402315,127231
402315,43814
402315,8543470
402315,1043122
402315,68909
402315,196790
402315,929711
402315,86755
402315,217775
402315,300849
402315,43948
402315,730486
402315,219346
402315,994967
402315,8785102
402315,114599
402315,40515
402315,653538
402315,14
402315,617465
402315,92974
402315,1671827
402315,448714
402315,218051
402315,217854
402315,239814
402315,7450726
402315,44684
402315,545695
402315,1497918
402315,268233
402315,79435
402315,3567328
402315,384227
402315,445793
402315,4188133
402315,2204453
402315,1847087
402315,443708
402315,391529
402315,593413
402315,86027
402315,429159
402315,1835173
402315,1498232
402315,3086854
402315,1958719
402315,55614
402315,2360843
402315,240419
402315,2179143
402315,55482
402315,7450756
402315,13802
402315,1449073
402315,1438199
402315,36877
402315,627800
402315,1436
402315,56398
402315,54133
402315,2490685
402315,35605
402315,240884
402315,2238359
402315,654371
402315,604388
402315,3086225
402315,1610533
402315,1223241
402315,406980
402315,197521
402315,5438098
484131,3799847
484131,8766445
484131,38236
484131,449827
484131,564
484131,8763433
484131,1190129
